name,price,product_url,image_url,category,subcategory,product_id,size,brand
Purina One Adult Dry Cat Food Healthy Salmon And Tuna | 1.5kg,$12.00,https://www.coles.com.au/product/purina-one-adult-dry-cat-food-healthy-salmon-and-tuna-1.5kg-5027423,https://cdn.productimages.coles.com.au/productimages/5/5027423.jpg,Pet,,5027423,1.5kg,Purina One
Supercoat Adult With Chicken Dry Dog Food | 2.8kg,$12.50,https://www.coles.com.au/product/supercoat-adult-with-chicken-dry-dog-food-2.8kg-5486748,https://cdn.productimages.coles.com.au/productimages/5/5486748.jpg,Pet,,5486748,2.8kg,Supercoat
Supercoat Adult Healthy Weight With Chicken Dry Dog Food | 2.6kg,$12.50,https://www.coles.com.au/product/supercoat-adult-healthy-weight-with-chicken-dry-dog-food-2.6kg-5486759,https://cdn.productimages.coles.com.au/productimages/5/5486759.jpg,Pet,,5486759,2.6kg,Supercoat
Supercoat Adult Small Breed With Chicken Dry Dog Food | 2.8kg,$12.50,https://www.coles.com.au/product/supercoat-adult-small-breed-with-chicken-dry-dog-food-2.8kg-5486770,https://cdn.productimages.coles.com.au/productimages/5/5486770.jpg,Pet,,5486770,2.8kg,Supercoat
Dine Cuts In Gravy With Turkey Wet Cat Food 85g Tray | 7 pack,$7.00,https://www.coles.com.au/product/dine-cuts-in-gravy-with-turkey-wet-cat-food-85g-tray-7-pack-7591696,https://cdn.productimages.coles.com.au/productimages/7/7591696.jpg,Pet,,7591696,7x85g,Dine
Dine Classic Collection Adult Wet Cat Food Saucy Morsels ... 7 pack,$7.00,https://www.coles.com.au/product/dine-classic-collection-adult-wet-cat-food-saucy-morsels-with-salmon-7x85g-trays-7-pack-7591754,https://cdn.productimages.coles.com.au/productimages/7/7591754.jpg,Pet,,7591754,,Dine
Bow Wow Beef & Kangaroo Roll Dog Treats | 1 pack,$2.45,https://www.coles.com.au/product/bow-wow-beef-and-kangaroo-roll-dog-treats-1-pack-7530997,https://cdn.productimages.coles.com.au/productimages/7/7530997.jpg,Pet,,7530997,1,Bow Wow
Dine Classic Collection Pouch Cat Food Mixed Selection In Je ... 12 pack,$12.80,https://www.coles.com.au/product/dine-classic-collection-pouch-cat-food-mixed-selection-in-jellygravy-12x85g-12-pack-5188310,https://cdn.productimages.coles.com.au/productimages/5/5188310.jpg,Pet,,5188310,,Dine
Dine Classic Collection Pouch Cat Food Succulent Sele ... 12 pack,$12.80,https://www.coles.com.au/product/dine-classic-collection-pouch-cat-food-succulent-selection-in-jelly-12x85g-12-pack-5188320,https://cdn.productimages.coles.com.au/productimages/5/5188320.jpg,Pet,,5188320,,Dine
Applaws Cat Food Multipack Tuna Fillets 70g | 8 pack,$12.75,https://www.coles.com.au/product/applaws-cat-food-multipack-tuna-fillets-70g-8-pack-4201886,https://cdn.productimages.coles.com.au/productimages/4/4201886.jpg,Pet,,4201886,8x70g,Applaws
