title,price,size,productUrl,imageUrl,category,brand
Creative Gourmet Snap Frozen Raspberries,$7.55,300g,https://www.igashop.com.au/product/125410,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/125410.jpg",Berries,Creative Gourmet
Destination Italy Margherita Woodfired Pizza,$9.90,380g,https://www.igashop.com.au/product/667658,,Frozen Pizza,Destination Italy
Destination Italy Pistachio & Vanilla Italian Gelato ,$12.50,500ml,https://www.igashop.com.au/product/180000005672,,Gelato and Sorbet,Destination Italy
Devour Parmesan Crusted Cheesy Tuna Melt,$8.15,400g,https://www.igashop.com.au/product/944958,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/944958.jpg",Frozen Meals,Devour
Devour Smoky Beef Chilli Mac,$8.00,400g,https://www.igashop.com.au/product/944898,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/944898.jpg",Frozen Meals,Devour
Dr Oetker Papa Giuseppi's Pizza Pie Mega Meaty,$7.00,320g,https://www.igashop.com.au/product/991455,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/991455.jpg",Frozen Pizza,Dr. Oetker
Dr Oetker Papa Giuseppi's Pizza Pies Pepperoni,$7.00,326g,https://www.igashop.com.au/product/991625,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/991625.jpg",Frozen Pizza,Dr. Oetker
Dr. Oetker Ristorante Frozen Pizza Diavola,$7.00,362g,https://www.igashop.com.au/product/180000006541,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000006541.jpg",Frozen Pizza,Dr. Oetker
Dr. Oetker Ristorante Frozen Pizza Speciale,$7.00,345g,https://www.igashop.com.au/product/180000006540,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000006540.jpg",Frozen Pizza,Dr. Oetker
Dr. Oetker Ristorante Pizza Hawaii,$7.00,355g,https://www.igashop.com.au/product/137527,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/137527.jpg",Frozen Pizza,Dr. Oetker
Dr. Oetker Ristorante Pizza Pepperoni,$7.00,310g,https://www.igashop.com.au/product/137789,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/137789.jpg",Frozen Pizza,Dr. Oetker
Dr. Oetker Ristorante Pizza Quattro Formaggi,$7.00,340g,https://www.igashop.com.au/product/20000001661,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000001661.jpg",Frozen Pizza,Dr. Oetker
Dr. Oetker Ristorante Pizza Spinaci,$7.00,390g,https://www.igashop.com.au/product/137530,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/137530.jpg",Frozen Pizza,Dr. Oetker
Drumstick Banana Caramel,$9.50,4,https://www.igashop.com.au/product/1800000068266,,Multipacks,Drumstick
Drumstick Rocky Road ,$9.50,4,https://www.igashop.com.au/product/1800000068267,,Multipacks,Drumstick
Farm Frites Hashbrowns Oval,$20.00,2kg,https://www.igashop.com.au/product/1800000067553,,Hashbrowns,Farm Frites
Farm Pride Egg White Frozen,$11.60,950ml,https://www.igashop.com.au/product/365285,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/365285.jpg","Chicken, Duck and Turkey",Farm Pride
Fitness Outcomes Sriracha Chicken Broc & Rice,$9.50,350g,https://www.igashop.com.au/product/180000003578,,Frozen Meals,Fitness Outcomes
