title,price,size,productUrl,imageUrl,category,brand
Bundaberg Sparkling Blood Orange Sparkling Drink,$6.30,4,https://www.igashop.com.au/product/388039,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388039.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Sparkling Guava Sparkling Drink,$6.30,4,https://www.igashop.com.au/product/388042,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388042.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Sparkling Passionfruit Sparkling Drink,$6.30,4,https://www.igashop.com.au/product/388149,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388149.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Spiced Ginger Beer,$6.30,4,https://www.igashop.com.au/product/20000006353,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000006353.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Traditional Lemonade,$6.30,4,https://www.igashop.com.au/product/219120,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/219120.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Tropical Mango,$6.30,4,https://www.igashop.com.au/product/885191,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/885191.jpg",Flavoured Soft Drinks,Bundaberg
Bushells Black Tea Evening Decaffeinated,$9.20,100,https://www.igashop.com.au/product/605415,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/605415.jpg",Tea Bags,Bushells
Bushells Blue Label Tea Bags,$2.75,50,https://www.igashop.com.au/product/160000018214,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000018214.jpg",Tea Bags,Bushells
Bushells Coffee,$6.70,100g,https://www.igashop.com.au/product/10518,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/10518.jpg",Instant Coffee,Bushells
Bushells Coffee Turkish Style,$10.50,250g,https://www.igashop.com.au/product/365400,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/365400.jpg",Instant Coffee,Bushells
Bushells Evening Decaf Tea Bags,$9.20,100,https://www.igashop.com.au/product/160000018215,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000018215.jpg",Tea Bags,Bushells
