title,price,size,productUrl,imageUrl,category,brand
Bulla Cooking Cream,$4.00,300ml,https://www.igashop.com.au/product/198015,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/198015.jpg",Cream and Cooking Creams,Bulla
Bulla Cottage Cheese Original,$4.20,200g,https://www.igashop.com.au/product/130017,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/130017.jpg","Ricotta, Cream and Cottage Cheese",Bulla
Bulla Creamy Australian Style Yoghurt Strawberry,$1.75,160g,https://www.igashop.com.au/product/674419,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/674419.jpg",Flavoured Yoghurt,Bulla
Bulla Dollop Thick Cream,$4.10,200ml,https://www.igashop.com.au/product/139883,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/139883.jpg",Cream and Cooking Creams,Bulla
Bulla Double Cream,$4.80,200ml,https://www.igashop.com.au/product/856781,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/856781.jpg",Cream and Cooking Creams,Bulla
Bulla Light Sour Cream,$4.00,200ml,https://www.igashop.com.au/product/130067,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/130067.jpg",Cream and Cooking Creams,Bulla
Bulla Light Thickened Cream,$3.90,300ml,https://www.igashop.com.au/product/117530,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/117530.jpg",Cream and Cooking Creams,Bulla
Bulla Original Cottage Cheese,$7.00,500g,https://www.igashop.com.au/product/183222,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/183222.jpg","Ricotta, Cream and Cottage Cheese",Bulla
Bulla Premium Sour Cream,$3.95,200ml,https://www.igashop.com.au/product/192603,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/192603.jpg",Cream and Cooking Creams,Bulla
Bulla Sour Cream,$5.95,400ml,https://www.igashop.com.au/product/919364,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/919364.jpg",Cream and Cooking Creams,Bulla
Bulla Sour Cream Light Lactose Free,$4.50,200g,https://www.igashop.com.au/product/642462,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/642462.jpg",Cream and Cooking Creams,Bulla
Bulla Thickened Cream,$6.30,600ml,https://www.igashop.com.au/product/102551,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/102551.jpg",Cream and Cooking Creams,Bulla
Bulla Thickened Cream,$3.90,300ml,https://www.igashop.com.au/product/102569,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/102569.jpg",Cream and Cooking Creams,Bulla
Canabolas Eggs 30 Pack,$13.00,30,https://www.igashop.com.au/product/20000005474,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005474.jpg",Eggs,Canabolas
Canabolas Eggs Large 350gm,$3.50,6,https://www.igashop.com.au/product/20000005471,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005471.jpg",Eggs,Canabolas
Canobolas Eggs Large,$8.50,1050g,https://www.igashop.com.au/product/901269,,Eggs,Canabolas
Canobolas Eggs Medium 600gm,$5.50,12,https://www.igashop.com.au/product/20000005472,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005472.jpg",Eggs,Canabolas
