name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Long Capsicums each,$1.49,https://www.aldi.com.au/products/no-brand-long-capsicums-each,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0fb3239a-1f92-44c5-95ce-2f22f794a202/no-brand-long-capsicums-each,Fruits & Vegetables,Fresh Vegetables,,1,Unknown
Bean Sprouts 250g,$2.19,https://www.aldi.com.au/products/hugo-s-fresh-bean-sprouts-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/42527106-684b-4e3a-889e-a9a76b2c92a2/hugo-s-fresh-bean-sprouts-250g,Fruits & Vegetables,Prepared Vegetables,HUGO'S FRESH,0.25kg,HUGO'S FRESH
Coleslaw Salad 800g,$5.49,https://www.aldi.com.au/products/the-fresh-salad-co-coleslaw-salad-800g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a12aec47-99da-4ed8-b0de-e852b760864b/the-fresh-salad-co-coleslaw-salad-800g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.8kg,THE FRESH SALAD CO
Pasta Salad 800g,$5.49,https://www.aldi.com.au/products/the-fresh-salad-co-pasta-salad-800g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c20a9ff8-6e04-4e7b-a96a-96a19326b73b/the-fresh-salad-co-pasta-salad-800g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.8kg,THE FRESH SALAD CO
Potato Salad 800g,$5.49,https://www.aldi.com.au/products/the-fresh-salad-co-potato-salad-800g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/82a6f22f-09b1-415d-875d-bd7958f8f9db/the-fresh-salad-co-potato-salad-800g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.8kg,THE FRESH SALAD CO
Bravo Apples 750g,$4.99,https://www.aldi.com.au/products/no-brand-bravo-apples-750g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2ad49bcc-2bdd-4dc2-9bc5-e83234011a61/no-brand-bravo-apples-750g,Fruits & Vegetables,Fresh Fruits,,0.75kg,Unknown
Kaleslaw Salad Kit 350g,$4.99,https://www.aldi.com.au/products/the-fresh-salad-co-kaleslaw-salad-kit-350g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/3a78046e-bdb2-43da-ac49-0f859cb0df35/the-fresh-salad-co-kaleslaw-salad-kit-350g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.35kg,THE FRESH SALAD CO
Caesar Salad Bowl 200g,$4.99,https://www.aldi.com.au/products/the-fresh-salad-co-caesar-salad-bowl-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/9768e40f-4ed2-4ea0-8547-51400d8359b7/the-fresh-salad-co-caesar-salad-bowl-200g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.2kg,THE FRESH SALAD CO
Caesar Salad Bagged 290g,$5.49,https://www.aldi.com.au/products/the-fresh-salad-co-caesar-salad-bagged-290g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a45c0e94-bd88-478b-ad0e-6cc272d9a1af/the-fresh-salad-co-caesar-salad-bagged-290g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.29kg,THE FRESH SALAD CO
Beans 375g,$3.49,https://www.aldi.com.au/products/no-brand-beans-375g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ca40cd06-bdbc-463b-a3b9-268b0a789911/no-brand-beans-375g,Fruits & Vegetables,Fresh Vegetables,,0.375kg,Unknown
Mashed Potato 400g,$4.49,https://www.aldi.com.au/products/the-fresh-veggie-co-mashed-potato-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d6321efb-76f3-464f-81f2-bf1cc3cbdb14/the-fresh-veggie-co-mashed-potato-400g,Fruits & Vegetables,Prepared Vegetables,THE FRESH VEGGIE CO,0.4kg,THE FRESH VEGGIE CO
Cut Watermelon Loose,$4.84,https://www.aldi.com.au/products/no-brand-cut-watermelon-loose,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6e42391e-19b5-43ab-855c-dd8f3f902326/no-brand-cut-watermelon-loose,Fruits & Vegetables,Fresh Fruits,,1.8kg per piece,Unknown
Premium AutumnCrispGrapes 400g,$7.99,https://www.aldi.com.au/products/no-brand-premium-autumncrispgrapes-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/598fa9ac-03d3-4208-8732-555e96f21dd9/no-brand-premium-autumncrispgrapes-400g,Fruits & Vegetables,Fresh Fruits,,0.4kg,Unknown
Red Onions 1kg,$4.49,https://www.aldi.com.au/products/no-brand-red-onions-1kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/83db1521-67be-490c-930c-098524113d5c/no-brand-red-onions-1kg,Fruits & Vegetables,Fresh Vegetables,,1kg,Unknown
