name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Assorted Ultra Thin Pads,$4.49,https://www.aldi.com.au/products/libra-assorted-ultra-thin-pads,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/21ded7f2-d21c-4f84-9228-7fa70e3743aa/libra-assorted-ultra-thin-pads,Health & Beauty,Period & Incontinence Care,LIBRA,14,Libra
Goat's Milk Soap 3 Pack 100g,$4.69,https://www.aldi.com.au/products/tricare-goat-s-milk-soap-3-pack-100g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0ce2300d-6e2f-4e37-8c16-6ac3c5d4179d/tricare-goat-s-milk-soap-3-pack-100g,Health & Beauty,Shower & Bath Care,TRICARE,300g,TRICARE
Assorted Naturals Anti-Aging Skincare,$9.99,https://www.aldi.com.au/products/lacura-assorted-naturals-anti-aging-skincare,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/09c25305-a67b-413f-bbef-56c618164938/lacura-assorted-naturals-anti-aging-skincare,Health & Beauty,Sun & Skin Care,LACURA,30ml,LACURA
Ultra Fresh Mouthwash 1L,$3.29,https://www.aldi.com.au/products/dentitex-ultra-fresh-mouthwash-1l,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/e4c1bcf5-7cc9-44a0-9b95-00694e283e07/dentitex-ultra-fresh-mouthwash-1l,Health & Beauty,Dental Care,DENTITEX,1000ml,DENTITEX
Everyday Sunscreen SPF 50+ 100ml,$3.99,https://www.aldi.com.au/products/ombra-everyday-sunscreen-spf-50-100ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d5a714ce-79e5-40e2-b61b-ae8b206f3b0a/ombra-everyday-sunscreen-spf-50-100ml,Health & Beauty,Sun & Skin Care,OMBRA,100ml,OMBRA
Body Wash 720ml,$8.49,https://www.aldi.com.au/products/dove-body-wash-720ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0d07ad5d-9b7d-47af-9797-77a736935418/dove-body-wash-720ml,Health & Beauty,Personal Care & Hygiene,DOVE,720ml,Dove
Assorted Verde Cleansing Wipes 25 Pack,$2.00,https://www.aldi.com.au/products/lacura-assorted-verde-cleansing-wipes-25-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a95445ef-e956-49ca-84d9-118d283cc63c/lacura-assorted-verde-cleansing-wipes-25-pack,Health & Beauty,Sun & Skin Care,LACURA,25,LACURA
Assorted Soap Bars 5 Pack,$2.59,https://www.aldi.com.au/products/juliet-assorted-soap-bars-5-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/bb677051-81f6-4308-af15-c072799f53e2/juliet-assorted-soap-bars-5-pack,Health & Beauty,Shower & Bath Care,JULIET,500g,JULIET
Assorted Tampons 16 Pack,$1.79,https://www.aldi.com.au/products/so-femme-assorted-tampons-16-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/087c6ff0-7982-40ca-9dee-dcb5c5cf465b/so-femme-assorted-tampons-16-pack,Health & Beauty,Period & Incontinence Care,SO FEMME,16,SO FEMME
Assorted Ultra Thin Pads,$1.69,https://www.aldi.com.au/products/so-femme-assorted-ultra-thin-pads,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/78709580-5c8a-4a16-8248-d6eeda276127/so-femme-assorted-ultra-thin-pads,Health & Beauty,Period & Incontinence Care,SO FEMME,14,SO FEMME
